publication;author;department;isauthor;code
9097;415;16;1;10610
9098;415;16;1;10611
9099;415;16;1;10612
9100;547;16;1;10613
9101;273;17;1;10614
9102;301;19;1;10615
9103;305;19;1;10616
9104;305;19;1;10617
9104;301;19;0;10618
9105;433;19;1;10619
9106;502;19;0;10620
9106;498;19;1;10621
9107;222;3;1;10622
9108;386;19;1;10623
9109;302;19;1;10624
9110;308;19;1;10625
9111;308;19;1;10626
9112;47;3;1;10627
9113;48;3;1;10628
9114;79;5;1;10629
9115;245;19;1;10630
9116;51;3;1;10631
9117;467;19;1;10632
9118;86;19;1;10633
9119;57;3;1;10634
9120;123;3;1;10635
9121;315;19;1;10636
9122;258;16;1;10637
9123;307;19;1;10638
9124;316;19;1;10639
9125;309;19;1;10640
9126;375;1;1;10641
9127;316;19;1;10642
9128;485;19;1;10643
9129;411;3;1;10644
9130;221;16;1;10645
9130;479;11;0;10646
9131;229;13;1;10647
9132;48;3;1;10648
9132;227;13;0;10649
9132;52;3;0;10650
9133;69;23;1;10651
9134;375;1;1;10652
9135;505;1;1;10653
9136;218;14;1;10654
9137;106;7;1;10655
9138;78;5;1;10656
9139;194;5;1;10657
9140;490;7;1;10658
9141;124;7;1;10659
9142;384;7;1;10660
9142;509;7;0;10661
9143;320;19;0;10662
9143;245;19;1;10663
9144;302;19;1;10664
9145;302;19;1;10665
9145;309;19;0;10666
9146;280;15;1;10667
9147;252;16;1;10668
9148;510;7;1;10669
9149;484;4;1;10670
9150;461;4;1;10671
9151;51;3;1;10672
9152;420;4;1;10673
9152;526;23;0;10674
9153;56;3;1;10675
9154;57;3;1;10676
9155;74;4;1;10677
9156;74;4;1;10678
9157;225;13;1;10679
9158;229;13;1;10680
9159;230;13;1;10681
9160;527;21;1;10682
9161;290;13;1;10683
9162;235;13;1;10684
9163;9;1;1;10685
9163;467;19;0;10686
9164;346;5;1;10687
9165;178;10;1;10688
9166;17;23;1;10689
9167;44;2;1;10690
9168;105;7;1;10691
8875;106;7;1;10692
9169;399;23;1;10693
9169;437;1;0;10694
9170;399;23;1;10695
9171;399;23;1;10696
9172;399;23;1;10697
9172;437;1;0;10698
9173;548;23;1;10699
9174;69;23;1;10700
9174;506;23;0;10701
9132;3;1;0;10702
9132;366;1;0;10703
9175;246;5;1;10704
9176;79;5;1;10705
9177;194;5;1;10706
9177;195;5;0;10707
9178;514;5;1;10708
9179;79;5;1;10709
9180;514;5;1;10710
9181;350;5;1;10711
9182;350;5;1;10712
9183;246;5;1;10713
9184;79;5;1;10714
9185;492;5;1;10715
9186;350;5;1;10716
9187;340;5;1;10717
9188;195;5;1;10718
9189;79;5;1;10719
9190;350;5;1;10720
9191;246;5;1;10721
9192;78;5;1;10722
9193;315;19;1;10723
9193;320;7;0;10724
9194;305;19;1;10725
9195;498;19;1;10726
9196;485;19;1;10727
9197;485;19;1;10728
9198;302;19;1;10729
9199;302;19;1;10730
9200;302;19;1;10731
9201;302;19;1;10732
9202;302;19;1;10733
9203;386;19;1;10734
9204;42;2;1;10735
9205;44;2;1;10736
9206;29;2;1;10737
9207;503;2;1;10738
9208;31;2;1;10739
9209;35;2;0;10740
9209;339;2;1;10741
9210;29;2;1;10742
9211;29;2;1;10743
9211;32;2;0;10744
9212;29;2;1;10745
9213;29;2;1;10746
9214;29;2;1;10747
9215;42;2;1;10748
9216;42;2;1;10749
9217;42;2;1;10750
9218;44;2;1;10751
9219;339;2;1;10752
9220;38;2;1;10753
9221;339;2;1;10754
9222;241;13;1;10755
9223;241;13;1;10756
9224;241;13;1;10757
9225;241;13;1;10758
9226;225;13;1;10759
9227;225;13;1;10760
9228;225;13;1;10761
9229;225;13;1;10762
9230;225;13;1;10763
9231;225;13;1;10764
9232;65;13;1;10765
9233;543;13;1;10766
9234;241;13;1;10767
9235;241;13;1;10768
9236;227;13;1;10769
9237;232;13;1;10770
9237;230;13;0;10771
9237;244;13;0;10772
9238;491;13;1;10773
9239;241;13;1;10774
9240;241;13;1;10775
9241;224;13;1;10776
9242;527;21;1;10777
9243;344;13;1;10778
9244;241;13;1;10779
9245;241;13;1;10780
9246;227;13;1;10781
9247;229;13;1;10782
9248;241;13;1;10783
9249;225;13;1;10784
9250;380;5;1;10785
9251;447;19;1;10786
9252;447;19;1;10787
9253;308;19;1;10788
9254;467;19;1;10789
9255;301;19;1;10790
9256;549;23;1;10791
9257;549;23;1;10792
9258;549;23;1;10793
9259;548;23;1;10794
9260;548;23;1;10795
9261;259;16;1;10796
9262;191;5;1;10797
9263;191;5;1;10798
9264;191;5;1;10799
9265;191;5;1;10800
9266;484;4;1;10801
9267;75;4;1;10802
9268;77;4;1;10803
9269;77;4;1;10804
9270;484;4;1;10805
9271;550;4;1;10807
9272;550;4;1;10808
9273;484;4;1;10809
9273;461;4;0;10810
9274;484;4;1;10811
9274;461;4;0;10812
9275;330;4;1;10813
9276;484;4;1;10814
9277;461;4;1;10815
9278;550;4;1;10816
9279;438;4;1;10817
9280;420;4;1;10818
9281;74;4;1;10819
9282;77;4;1;10820
9283;336;4;1;10821
9284;484;4;1;10822
9285;75;4;1;10823
9286;438;4;1;10824
9287;484;4;1;10825
9288;461;4;1;10826
9289;550;4;1;10827
9290;550;4;1;10828
9291;294;18;1;10829
9292;295;18;1;10830
9293;296;18;1;10831
9294;181;18;1;10832
9295;294;18;1;10833
9296;294;18;1;10834
9297;294;18;1;10835
9298;293;18;1;10836
9299;293;18;1;10837
9300;295;18;1;10838
9301;293;18;1;10839
9302;295;18;1;10840
9303;294;18;1;10841
9304;294;18;1;10842
9305;295;18;1;10843
9305;297;10;0;10844
9306;293;18;1;10845
9307;296;18;1;10846
9308;295;18;1;10847
9309;298;18;1;10848
9310;293;18;1;10849
9311;293;18;1;10850
9312;293;18;1;10851
9313;384;7;1;10852
9314;509;7;0;10853
9314;384;7;1;10854
9315;127;7;1;10855
9316;490;7;1;10856
9317;384;7;1;10857
9317;509;7;0;10858
9318;127;7;1;10859
9319;127;7;1;10860
9320;490;7;1;10861
9321;127;7;1;10862
9322;510;7;1;10863
9323;435;7;1;10864
9324;127;7;1;10865
9325;384;7;1;10866
9326;124;7;1;10867
9327;124;7;1;10868
9328;128;7;1;10869
9329;320;7;1;10870
9330;288;15;1;10871
9331;281;15;1;10872
9331;468;15;0;10873
9332;468;15;1;10874
9333;496;15;1;10875
9334;281;15;1;10876
9334;286;15;0;10877
9334;288;15;0;10878
9335;468;15;1;10879
9336;496;15;1;10880
9337;504;15;1;10881
9338;281;15;1;10882
9339;281;15;1;10883
9340;546;15;1;10884
9341;546;15;1;10885
9342;281;15;1;10886
9343;468;15;1;10887
9344;468;15;1;10888
9345;504;15;1;10889
9346;288;15;1;10890
9347;288;15;1;10891
9348;279;15;1;10892
9349;281;15;1;10893
9350;281;15;1;10894
9351;468;15;1;10895
9352;468;15;1;10896
9353;504;15;1;10897
9354;288;15;1;10898
9355;281;15;1;10899
9356;468;15;1;10900
9357;281;15;1;10901
9358;504;15;1;10902
9359;23;1;1;10903
9360;377;1;1;10904
9361;348;1;1;10905
9362;7;1;1;10906
9363;366;1;1;10907
9363;3;1;0;10908
9364;366;1;1;10909
9365;505;1;1;10910
9366;366;1;1;10911
9367;23;1;1;10912
9368;377;1;1;10913
9369;9;1;1;10914
9370;23;1;1;10915
9370;5;1;0;10916
9371;398;1;1;10917
9372;14;1;0;10918
9372;23;1;0;10919
9372;5;1;1;10920
9372;13;1;0;10921
9372;376;1;0;10922
9372;377;1;0;10923
9372;399;23;0;10924
9373;337;1;1;10925
9374;23;1;1;10926
9375;375;1;1;10927
9376;13;1;1;10928
9377;437;1;1;10929
9378;348;1;1;10930
9379;375;1;1;10931
9380;23;1;1;10932
9381;5;1;1;10933
9382;398;1;1;10934
9383;398;1;1;10935
9384;398;1;1;10936
9385;48;3;1;10937
9386;51;3;1;10938
9387;395;3;1;10939
9388;395;3;1;10940
9389;411;3;1;10941
9390;411;3;1;10942
9391;396;3;1;10943
9392;123;3;1;10944
9393;61;3;1;10945
9394;61;3;1;10946
9395;61;3;1;10947
9396;47;3;1;10948
9397;58;3;1;10949
9398;58;3;1;10950
9399;61;3;1;10951
9400;61;3;1;10952
9401;61;3;1;10953
9402;61;3;1;10954
9403;395;3;1;10955
9404;395;3;1;10956
9405;61;3;1;10957
9406;331;3;1;10958
9407;404;3;1;10959
9408;52;3;1;10960
9409;396;3;1;10961
9410;48;3;1;10962
9411;61;3;1;10963
9412;61;3;1;10964
9413;395;3;1;10965
9414;395;3;1;10966
9415;395;3;1;10967
9416;131;9;1;10968
9417;37;9;1;10969
9418;136;9;1;10970
9419;486;9;1;10971
9420;486;9;1;10972
9421;486;9;1;10973
9422;116;9;1;10974
9423;136;9;1;10975
9424;486;9;0;10976
9424;136;9;1;10977
9425;136;9;1;10978
9425;486;9;0;10979
9426;131;9;1;10980
9427;136;9;1;10981
9428;136;9;1;10982
9429;136;9;1;10983
9430;486;9;1;10984
9431;116;9;1;10985
9432;180;10;1;10986
9433;178;10;1;10987
9434;178;10;1;10988
9435;297;10;1;10989
9436;102;6;1;10990
9437;102;6;1;10991
9438;528;6;1;10992
9439;528;6;1;10993
9440;528;6;1;10994
9441;92;6;1;10995
9442;96;6;1;10996
9443;102;6;1;10997
9444;528;6;1;10998
9445;297;10;1;10999
9446;117;14;0;11000
9446;107;14;0;11001
9446;118;14;1;11002
9447;218;14;1;11003
9448;450;14;1;11004
9449;479;11;0;11005
9449;193;11;1;11006
9450;403;11;1;11007
9451;407;17;1;11008
9452;407;17;1;11009
9453;269;17;1;11010
9454;372;17;1;11011
9455;372;17;1;11012
9456;264;17;1;11013
9457;264;17;1;11014
9458;271;17;1;11015
9459;271;17;1;11016
9460;271;17;1;11017
9461;325;17;1;11018
9462;407;17;1;11019
9463;497;17;1;11020
9464;184;17;1;11021
9465;497;17;1;11022
9466;171;8;1;11023
9466;151;8;0;11024
9467;141;8;1;11025
9468;162;8;1;11026
9469;171;8;1;11027
9469;151;8;0;11028
9470;154;8;1;11029
9470;157;8;0;11030
9470;397;8;0;11031
9471;154;8;1;11032
9471;448;8;0;11033
9471;532;8;0;11034
9472;153;8;1;11035
9473;142;8;1;11036
9474;397;8;1;11037
9474;162;8;0;11038
9475;307;19;1;11039
3008;196;5;1;11040
9477;106;7;1;11041
9478;380;5;1;11042
9479;530;21;1;11043
9479;64;21;0;11044
9480;107;14;0;11045
9480;117;14;1;11046
9480;118;14;0;11047
9481;51;3;1;11048
9476;196;5;1;11049
9482;128;7;1;11051
9483;65;13;1;11052
9484;225;13;1;11053
9484;227;13;0;11054
9485;131;9;1;11055
9486;37;9;1;11056
9487;131;9;1;11057
9488;132;9;1;11058
9488;133;9;0;11059
9489;518;9;1;11060
9490;138;9;1;11061
9491;74;4;1;11062
9492;37;9;1;11063
9493;518;9;1;11064
9494;138;9;1;11065
9495;455;9;1;11066
9496;135;9;1;11067
9497;130;9;1;11068
9498;136;9;1;11069
9499;136;9;1;11070
9500;279;15;1;11071
9500;323;20;0;11072
9500;225;13;0;11073
9500;230;13;0;11074
9500;232;13;0;11075
9500;524;13;0;11076
9500;235;13;0;11077
9500;344;13;0;11078
9500;241;13;0;11079
9500;307;19;0;11080
9500;288;15;0;11081
9501;451;14;1;11083
9502;283;15;1;11084
9503;441;15;1;11085
9504;37;9;1;11086
9505;527;21;1;11087
9506;112;14;1;11088
9506;216;14;0;11089
9507;112;14;1;11090
9508;112;14;1;11091
9508;522;14;0;11092
9509;112;14;1;11093
9510;384;7;1;11094
9511;112;14;1;11095
9512;189;14;1;11096
9513;257;16;1;11097
9514;544;14;1;11098
9515;78;5;1;11099
9516;215;14;1;11100
9517;384;7;1;11101
9518;61;3;1;11102
9519;187;11;1;11103
9520;527;21;1;11104
9521;527;21;1;11105
9522;281;15;1;11106
9523;281;15;1;11107
9523;468;15;0;11108
9524;288;15;1;11109
9525;281;15;1;11110
9525;468;15;0;11111
9526;281;15;1;11112
9527;504;15;1;11113
9528;504;15;1;11114
9529;279;15;1;11115
9529;251;16;0;11116
9529;344;13;0;11117
9529;336;4;0;11118
9529;420;4;0;11119
9530;279;15;1;11120
9531;527;21;1;11121
9532;131;9;1;11122
9533;37;9;1;11123
9534;131;9;1;11124
9535;518;9;1;11125
9536;138;9;1;11126
9537;486;9;1;11127
9538;74;4;1;11128
9539;37;9;1;11129
9540;518;9;1;11130
9541;138;9;1;11131
9542;455;9;1;11132
9543;135;9;1;11133
9544;130;9;1;11134
9545;136;9;1;11135
9546;136;9;1;11136
9547;136;9;1;11137
9547;130;9;0;11138
9547;131;9;0;11139
9547;37;9;0;11140
9548;184;17;0;11141
9548;136;9;0;11142
9548;121;11;1;11143
9548;193;11;0;11144
9549;232;13;1;11145
9549;344;13;0;11146
9550;322;16;1;11147
9551;123;3;1;11148
9551;57;3;0;11149
9551;64;21;0;11150
9551;404;3;0;11151
9552;123;3;1;11152
9552;57;3;0;11153
9552;64;21;0;11154
9552;404;3;0;11155
9553;271;17;1;11157
9553;407;17;0;11158
9553;272;17;0;11159
9554;269;17;1;11160
9554;268;17;0;11162
9554;407;17;0;11163
9554;385;17;0;11164
9554;278;17;0;11165
9554;273;11;0;11166
9555;225;13;1;11167
9556;227;13;1;11168
9557;290;13;1;11169
9558;241;13;1;11170
9559;268;17;1;11171
9560;124;7;1;11172
9561;322;16;1;11173
9563;194;5;1;11174
9562;79;5;0;11175
9562;176;10;0;11176
9562;297;10;1;11177
9437;91;5;0;11178
9564;195;5;1;11179
9565;194;5;1;11180
9565;195;5;0;11181
9566;346;5;1;11182
9567;346;5;1;11183
9568;265;17;1;11184
9568;340;5;0;11185
9569;380;5;1;11186
9570;380;5;1;11187
9571;380;5;1;11188
9572;533;5;1;11189
9573;196;5;1;11190
9573;194;5;0;11191
9574;85;5;1;11192
9575;194;5;1;11193
9576;194;5;1;11194
9577;194;5;1;11195
9578;194;5;1;11196
9579;194;5;1;11197
9580;194;5;1;11198
9581;194;5;1;11199
9582;194;5;1;11200
9583;194;5;1;11201
9584;194;5;1;11202
9585;194;5;1;11203
9586;194;5;1;11204
9587;194;5;1;11205
9588;91;5;1;11206
9589;91;5;1;11207
9590;91;5;1;11208
9591;91;5;1;11209
9592;91;5;1;11210
9593;560;5;1;11211
9594;339;2;1;11212
9595;396;3;1;11213
9596;48;3;1;11214
9597;77;4;1;11215
9598;550;4;1;11216
9599;438;4;1;11217
9600;194;5;1;11218
9601;78;5;1;11219
9602;560;5;1;11220
9602;78;5;0;11221
9603;194;5;1;11223
9603;195;5;0;11224
9604;186;5;1;11225
9605;195;5;1;11226
9606;195;5;1;11227
9607;79;5;1;11228
9608;422;8;1;11229
9609;241;13;1;11230
9610;323;20;0;11231
9610;225;13;1;11232
9610;232;13;0;11233
9610;344;13;0;11234
9611;241;13;1;11235
9612;225;13;1;11236
9612;227;13;0;11237
9613;65;13;1;11239
9614;279;15;1;11240
9614;225;13;0;11241
9614;230;13;0;11242
9614;232;13;0;11243
9614;235;13;0;11244
9614;344;13;0;11245
9614;241;13;0;11246
9614;307;19;0;11247
9614;288;15;0;11248
9615;244;13;1;11249
9616;293;18;1;11250
9617;293;18;1;11251
9618;293;18;1;11252
9619;293;18;1;11253
9620;293;18;1;11254
9621;293;18;1;11255
9622;293;18;1;11256
9623;23;1;1;11257
9624;3;1;1;11258
9625;348;1;1;11259
9626;348;1;1;11260
9627;9;1;1;11261
9628;23;1;1;11262
9629;375;1;1;11263
9630;375;1;1;11264
9631;17;23;1;11265
9632;17;23;1;11266
9633;69;23;1;11267
9634;17;23;1;11268
9635;17;23;1;11269
9636;105;7;1;11270
9637;127;7;1;11271
9638;435;7;1;11272
9639;124;7;1;11273
9640;510;7;1;11274
9640;490;7;0;11275
9641;171;8;1;11276
9641;151;8;0;11277
9642;157;8;0;11278
9642;154;8;1;11279
9643;170;8;1;11280
9644;106;7;1;11281
9644;151;8;0;11282
9644;112;14;0;11283
9644;5;1;0;11284
9644;154;8;0;11285
9644;451;14;0;11286
9645;547;16;1;11287
9646;261;16;1;11288
9647;489;16;1;11289
9648;322;16;1;11290
9649;251;16;1;11291
9650;268;17;1;11292
9650;278;17;0;11293
9651;407;17;1;11294
9652;385;17;1;11295
9653;554;17;1;11296
9654;278;17;1;11297
9655;407;17;1;11298
9656;497;17;1;11299
9657;554;17;1;11300
9658;283;15;1;11301
9659;281;15;1;11302
9660;468;15;1;11303
9661;288;15;1;11304
9662;441;15;1;11305
9663;281;15;1;11306
9663;468;15;0;11307
9664;281;15;1;11308
9665;504;15;1;11309
9666;504;15;1;11310
9667;280;15;1;11311
9668;441;15;1;11312
9669;281;15;1;11313
9669;468;15;0;11314
9670;281;15;1;11315
9671;283;15;1;11316
9672;283;15;1;11317
9673;283;15;1;11318
9674;468;15;1;11319
9675;107;14;1;11320
9676;215;14;1;11321
9677;403;11;1;11323
9678;403;11;1;11324
9679;403;11;1;11325
9680;315;19;1;11326
9680;320;19;0;11327
9681;308;19;1;11328
9682;467;19;1;11330
9683;502;19;1;11331
9684;553;6;1;11332
9685;553;6;1;11333
9686;553;6;1;11334
9687;553;6;1;11335
9688;92;6;1;11336
9689;92;6;1;11337
9690;553;6;1;11338
9691;324;10;1;11339
9692;324;10;1;11340
9693;177;10;1;11341
9694;178;10;1;11342
9695;178;10;1;11343
9696;178;10;1;11344
9697;324;10;1;11345
9698;297;10;1;11346
9699;136;9;1;11347
9700;131;9;1;11348
9702;131;9;1;11349
9703;131;9;1;11350
9704;130;9;1;11351
9705;106;7;1;11352
9706;131;9;1;11353
9706;518;9;0;11354
9706;137;9;0;11355
9707;513;4;1;11356
9708;528;6;1;11357
9709;174;10;1;11358
9710;348;1;1;11359
9711;403;11;1;11360
9712;180;10;1;11361
9713;477;7;0;11362
9713;106;7;1;11363
9714;484;4;1;11364
9715;107;14;1;11365
9716;515;11;1;11366
9717;405;7;1;11367
9718;112;14;1;11368
9719;555;7;1;11369
9720;118;14;1;11370
9721;455;9;1;11371
9722;490;7;1;11372
9723;482;22;1;11373
9724;119;7;0;11374
9724;191;5;1;11375
9725;380;5;1;11376
9726;189;14;1;11377
9727;509;7;1;11378
9728;463;14;1;11379
9729;257;16;1;11380
9730;546;15;1;11381
9731;544;14;1;11382
9732;330;4;1;11383
9733;537;7;1;11384
9734;537;7;1;11385
9735;508;7;1;11386
9736;384;7;1;11387
9737;127;7;1;11388
9738;128;7;1;11389
9739;102;6;1;11390
9740;510;7;1;11391
9741;449;7;1;11392
9742;221;16;1;11393
9743;320;19;1;11394
9743;490;7;0;11395
9744;504;15;1;11396
9745;280;15;1;11397
9746;32;2;1;11398
9747;281;15;1;11399
9748;283;15;1;11400
9749;546;15;1;11401
9750;324;10;1;11402
9751;128;7;1;11403
9752;279;15;1;11404
9753;441;15;1;11405
9754;195;5;1;11406
9755;467;19;1;11407
9756;295;18;1;11408
9757;215;14;1;11409
9758;468;15;1;11410
9759;279;15;1;11411
9760;250;16;1;11412
9761;264;17;1;11413
9762;251;16;1;11414
9763;106;7;1;11415
9763;508;7;0;11416
9764;305;19;1;11417
9765;497;17;1;11418
9766;222;3;1;11419
9767;131;9;1;11420
9768;484;4;1;11421
9769;107;14;1;11422
9770;386;19;1;11423
9771;474;10;1;11424
9772;201;14;1;11425
9773;461;4;1;11426
9774;224;13;1;11427
9775;302;19;1;11428
9776;225;13;1;11429
9777;405;7;1;11430
9778;331;3;1;11431
9779;558;13;1;11432
9780;504;15;1;11433
9781;308;19;1;11434
9782;548;23;1;11435
9783;146;8;1;11436
9784;47;3;1;11437
9785;539;8;1;11438
9786;174;10;1;11439
9787;431;11;1;11440
9788;450;14;1;11441
9789;48;3;1;11442
9790;79;5;1;11443
9791;229;13;1;11444
9792;184;17;1;11445
9793;37;9;1;11446
9794;230;13;1;11447
9795;29;2;1;11448
9796;245;19;1;11449
9797;5;1;1;11450
9798;433;19;1;11451
9799;551;1;1;11452
9800;547;16;1;11453
9801;545;18;1;11454
9802;50;3;1;11455
9803;112;14;1;11456
9804;232;13;1;11457
9805;451;14;1;11458
9806;280;15;1;11459
9807;441;15;1;11460
9808;549;23;1;11461
9809;32;2;1;11462
9810;252;16;1;11463
9811;507;1;1;11464
9812;195;5;1;11465
9813;527;21;1;11466
9814;74;4;1;11467
9815;281;15;1;11468
9816;268;17;1;11469
9817;205;20;1;11470
9818;489;16;1;11471
9819;550;4;1;11472
9820;290;13;1;11473
9821;6;23;1;11474
9822;117;14;1;11475
9823;52;3;1;11476
9824;340;5;1;11477
9825;399;23;1;11478
9826;292;18;1;11479
9827;118;14;1;11480
9828;467;19;1;11481
9829;69;23;1;11482
9830;7;1;1;11483
9831;269;17;1;11484
9832;283;15;1;11485
9833;235;13;1;11486
9834;553;6;1;11487
9835;490;7;1;11488
9836;9;1;1;11489
9837;151;8;1;11490
9838;136;9;1;11491
9839;119;7;1;11492
9840;293;18;1;11493
9841;438;4;1;11494
9842;420;4;1;11495
9843;154;8;1;11496
9844;295;18;1;11497
9845;398;1;1;11498
9846;296;18;1;11499
9847;38;2;1;11500
9848;344;13;1;11501
9849;325;17;1;11502
9850;506;23;1;11503
9851;519;10;1;11504
9852;56;3;1;11505
9853;241;13;1;11506
9854;407;17;1;11507
9855;482;22;1;11508
9856;57;3;1;11509
9857;178;10;1;11510
9858;191;5;1;11511
9859;498;19;1;11512
9860;123;3;1;11513
9861;380;5;1;11514
9862;297;10;1;11515
9863;58;3;1;11516
9864;509;7;1;11517
9865;463;14;1;11518
9866;74;4;1;11519
9867;298;18;1;11520
9868;13;1;1;11521
9869;257;16;1;11522
9870;315;19;1;11523
9871;258;16;1;11524
9872;483;16;1;11525
9873;528;6;1;11526
9874;75;4;1;11527
9875;526;23;1;11528
9876;322;16;1;11529
9877;78;5;1;11530
9878;77;4;1;11531
9879;530;21;1;11532
9880;312;19;1;11533
9881;554;17;1;11534
9882;309;19;1;11535
9883;261;16;1;11536
9884;215;14;1;11537
9885;375;1;1;11538
9886;537;7;1;11539
9887;336;4;1;11540
9888;557;14;1;11541
9889;403;11;1;11542
9890;389;6;1;11543
9891;505;1;1;11544
9892;485;19;1;11545
9893;44;2;1;11546
9894;299;18;1;11547
9895;492;5;1;11548
9896;371;1;1;11549
9897;180;10;1;11550
9898;468;15;1;11551
9899;384;7;1;11552
9900;499;1;1;11553
9901;127;7;1;11554
9902;181;18;1;11555
9903;182;10;1;11556
9904;337;1;1;11557
9905;377;1;1;11558
9906;23;1;1;11559
9907;216;14;1;11560
9908;64;21;1;11561
9909;183;10;1;11562
9910;128;7;1;11563
9911;102;6;1;11564
9912;218;14;1;11565
9913;404;3;1;11566
9914;137;9;1;11567
9915;219;14;1;11568
9916;138;9;1;11569
9917;510;7;1;11570
9918;278;17;1;11571
9919;171;8;1;11572
9920;479;11;1;11573
9921;193;11;1;11574
9922;221;16;1;11575
9923;320;19;1;11576
9924;411;3;1;11577
9925;154;8;1;11578
9925;171;8;0;11579
9925;532;8;0;11580
9926;167;8;1;11581
9926;317;8;0;11582
9927;527;21;1;11583
9928;527;21;1;11584
9929;3;1;1;11585
9930;548;23;1;11586
9931;5;1;1;11587
9932;549;23;1;11588
9933;549;23;1;11589
9933;69;23;0;11590
9934;6;23;1;11591
9935;7;1;1;11592
9936;420;4;1;11593
9937;218;14;1;11594
9938;117;14;1;11595
9939;193;11;1;11596
9939;403;11;0;11597
9941;320;19;1;11598
9941;245;19;0;11599
9942;325;17;1;11600
9943;302;19;1;11601
9944;195;5;1;11602
9945;281;15;1;11603
9946;322;16;1;11604
9947;375;1;1;11605
9948;128;7;1;11606
9949;484;4;1;11607
9950;461;4;1;11608
9951;331;3;1;11609
9952;51;3;1;11610
9953;52;3;1;11611
9954;438;4;1;11612
9955;123;3;1;11613
9957;58;3;1;11614
9958;74;4;1;11615
9959;225;13;1;11616
9960;232;13;1;11617
9961;235;13;1;11618
9962;344;13;1;11619
9963;29;2;1;11620
9964;346;5;1;11621
9965;178;10;1;11622
9966;44;2;1;11623
9967;182;10;1;11624
9968;105;7;1;11625
9969;225;13;1;11626
9970;330;4;1;11627
9688;96;6;0;11628
9688;102;6;0;11629
9971;52;3;1;11630
9971;51;3;0;11631
9971;404;3;0;11632
9971;331;3;0;11633
9971;50;3;0;11634
9972;215;14;1;11636
9973;85;5;1;11637
9974;279;15;1;11638
9975;316;19;1;11639
9976;330;4;1;11640
9977;431;11;1;11641
9977;278;17;0;11642
9978;245;19;1;11643
9978;320;19;0;11644
9979;279;15;1;11645
9979;250;16;0;11646
9979;251;16;0;11647
9979;65;13;0;11648
9979;348;1;0;11649
9979;441;15;0;11650
9979;195;5;0;11651
9979;281;15;0;11652
9979;399;23;0;11653
9979;489;16;0;11654
9979;467;19;0;11655
9979;490;7;0;11656
9979;258;16;0;11657
9979;546;15;0;11658
9979;309;19;0;11659
9979;261;16;0;11660
9979;215;14;0;11661
9979;375;1;0;11662
9979;336;4;0;11663
9979;468;15;0;11664
9979;23;1;0;11665
9979;128;7;0;11666
9979;510;7;0;11667
9979;91;5;0;11668
9979;320;19;0;11669
9980;225;13;1;11670
9981;227;13;1;11671
9982;290;13;1;11672
9983;241;13;1;11673
9984;268;17;1;11674
9985;124;7;1;11675
9986;322;16;1;11676
9987;527;21;1;11677
9988;527;21;1;11678
9989;136;9;1;11679
9990;136;9;1;11680
9991;116;9;1;11681
9992;116;9;1;11682
9993;136;9;1;11683
9994;302;19;1;11684
9995;250;16;1;11685
9996;547;16;1;11686
9997;547;16;1;11687
9998;489;16;1;11688
9999;257;16;1;11689
10000;258;16;1;11690
10001;258;16;1;11691
10002;322;16;1;11692
10003;261;16;1;11693
10004;221;16;1;11694
10005;260;16;1;11695
10006;29;2;1;11696
10007;128;7;1;11697
10008;380;5;1;11698
10009;186;5;1;11699
10010;548;23;1;11700
10011;510;7;1;11701
10012;127;7;1;11702
10013;128;7;1;11703
10014;124;7;1;11704
10015;489;16;1;11705
10016;112;14;1;11706
10016;522;14;0;11707
10017;372;17;1;11708
10017;528;6;0;11709
10018;191;5;1;11710
10019;189;14;1;11711
10020;186;5;1;11712
10021;281;15;1;11713
10022;441;15;1;11714
10023;32;2;1;11716
10024;281;15;1;11717
10025;268;17;1;11718
10026;489;16;1;11719
10027;7;1;1;11720
10028;550;4;1;11721
10029;420;4;1;11722
10030;259;22;1;11723
10031;61;3;1;11724
10032;77;4;1;11725
10033;336;4;1;11726
10034;403;11;1;11727
10035;9;1;1;11728
10036;85;5;1;11729
10037;380;5;1;11730
10038;484;4;1;11731
10039;461;4;1;11732
10040;79;5;1;11733
10041;58;3;1;11734
10042;13;1;1;11735
10043;375;1;1;11736
10044;563;22;1;11737
10045;92;6;1;11738
10046;251;16;1;11739
10047;106;7;1;11740
10048;142;8;1;11741
10049;130;9;1;11742
10050;497;17;1;11743
10051;222;3;1;11744
10052;131;9;1;11745
10052;137;9;0;11746
10053;484;4;1;11747
10054;474;10;1;11748
10055;224;13;1;11749
10056;302;19;1;11750
10057;331;3;1;11751
10058;558;13;1;11752
10059;308;19;1;11753
10060;3;1;1;11754
10061;174;10;1;11755
10062;227;13;1;11756
10063;229;13;1;11757
10064;184;17;1;11758
10065;194;5;1;11759
10066;230;13;1;11760
10067;29;2;1;11761
10068;186;5;1;11762
10069;245;19;1;11763
10070;5;1;1;11764
10070;23;1;0;11765
10071;396;3;1;11766
10072;545;18;1;11767
10073;112;14;1;11768
10074;51;3;1;11769
10075;96;6;1;11770
10076;31;2;1;11771
10077;280;15;1;11772
10078;441;15;1;11773
10079;555;7;1;11774
10080;32;2;1;11775
10081;507;1;1;11776
10082;281;15;1;11777
10083;268;17;1;11778
10084;290;13;1;11779
10085;6;23;1;11780
10086;117;14;1;11781
10085;549;23;0;11782
10087;399;23;1;11783
10088;513;4;1;11784
10089;292;18;1;11785
